Date,JPP915,JPDH,JPClose,NKD,NKN,JPResid,JPVol,USDH,USP1000,USClose,SPD,SPN,USResid,USVol,NKDSPNSE,SPDNKNSE,NKDSPNOLS,SPDNKNOLS
2011-03-16,8993,0,8990,-0.000333648448849462,-0.0455141124873649,0.000740845444559496,0.0295823274622348,0,1271.5,1252.5,-0.0150557519031544,-0.00412048066557899,-0.00441918276430321,0.00822073082333219,0.015104493109649,0.323557698440864,,
2011-03-17,8590,0,8900,0.03545254074193,0.0227724364414771,0.0344819208231731,0.0262888785996567,0,1266.75,1268.25,0.00118343209078013,0.0113130113969993,0.0109276092664275,0.00982316120645105,0.0150472727066949,0.322672925262768,,
2011-03-18,9105,0,9100,-0.000549299656766872,0.0361517652977093,-2.93712099032344E-05,0.0276951090757501,0,1282.25,1273.5,-0.00684733184986615,0.0109783498225785,0.0105948277052301,0.00889139741228659,0.0150462180907923,0.321730989595064,,
2011-03-22,9435,0,9525,0.00949374219225114,-0.0105541876786903,0.0103057125869446,0.0246109195908008,0,1290.75,1288.5,-0.00174469366733875,-0.00174165501209901,-0.00205372053234055,0.00780773193095873,0.0150018116981559,0.320999384488462,,
2011-03-23,9425,0,9360,-0.0069204428445738,0.00585887161961503,-0.00712796286147321,0.0223192238150579,0,1283.75,1292.25,0.00659940283338076,-0.00369326884965174,-0.00399437087691426,0.00715845262136477,0.0149720568295432,0.320370767614148,,
2011-03-24,9415,0,9360,-0.00585887161961504,0.0111554941717855,-0.00570812988371427,0.0200739738151546,0,1294.5,1304.5,0.0076953053851909,0.00173963511544354,0.00140801290876289,0.00704154235561453,0.0149485508200119,0.319930563077251,,
2011-03-25,9465,0,9435,-0.00317460584077265,-0.00339739152557367,-0.00290825023636795,0.0180126941531397,0,1307.25,1308.5,0.000955748901960504,0.00210586849145685,0.00177218891206786,0.00712507208248929,0.0149331311114155,0.319649855646799,,
2011-03-28,9403,1,9380,-0.00244902427680654,0.000532907020338876,-0.0025003268398085,0.0160627662528971,1,1313.25,1305.5,-0.00591887169488738,0.00362353786387028,0.00352728525531353,0.00651330500941966,0.0149214882871488,0.317896588463704,,
2011-03-29,9385,0,9455,0.00743103207194867,0.00422164215382846,0.00714640908288311,0.0147417974548404,0,1301.5,1314.25,0.00974871526493732,-0.0030686637045635,-0.0033732745479612,0.00647485411475231,0.0149226220861559,0.318032448754609,,
2011-03-30,9495,0,9695,0.0208449444303658,0.00411735012954797,0.0209599489714214,0.0134681794805525,0,1322.75,1323.5,0.000566839882914939,0.00644674208468377,0.00608867697561345,0.00711840844251161,0.0149366534455148,0.318365425904818,,
2011-03-31,9735,0,9735,0,0.00410046704726648,0.000112728070670485,0.0150092317980358,0,1322.75,1321.5,-0.00094544773989721,-0.00056683988291488,-0.000885505109088306,0.00650291618475907,0.0149898135539161,0.318687841036326,,
2011-04-01,9775,0,9715,-0.00615702304202608,0.00769037371301565,-0.00604466349269831,0.0133480604345328,0,1326.75,1327.25,0.000376789755776426,0.00396488766366055,0.00362076475616529,0.00598728264749128,0.0150104251720934,0.319153606742554,,
2011-04-04,9790,1,9720,-0.00717583807007131,-0.00412371718386204,-0.00698511858606683,0.0121569598518173,1,1329.5,1328.25,-0.000940645352021885,0.00169379921929358,0.00160838721643149,0.00551529868860164,0.0150371551297127,0.317011010734653,,
2011-04-05,9680,0,9615,-0.00673752224774261,0.00363353631015142,-0.00712378931907265,0.0117580787324711,0,1326.75,1327.75,0.000753437594504227,-0.00112994362304823,-0.00144544552675354,0.00512403800327944,0.0150851903054434,0.318071847598606,,
